origin_iata,dest_iata,anchor_annual,anchor_weekly,years_used,first_year,last_year,method
LUX,CDG,55609.38,1069.4112,7,2015,2024,eu_trend_wm_max_recent_v2
TFS,BGY,55601.22,1069.2542,7,2015,2024,eu_trend_wm_max_recent_v2
MAN,FCO,55545.0,1068.1731,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,NBO,55538.51,1068.0482,5,2017,2024,eu_trend_wm_max_recent_v2
NTE,FCO,55512.95,1067.5567,6,2015,2024,eu_trend_wm_max_recent_v2
CRL,MAD,55509.42,1067.4888,7,2015,2024,eu_trend_wm_max_recent_v2
BUD,GVA,55481.0,1066.9423,7,2015,2024,eu_trend_wm_max_recent_v2
ACE,LTN,55460.46,1066.5473,7,2015,2024,eu_trend_wm_max_recent_v2
ALC,ZRH,55453.82,1066.4196,2,2023,2024,eu_trend_wm_max_recent_v2
FRA,LOS,55437.71,1066.1099,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,MUC,55430.08,1065.963,2,2016,2023,eu_trend_wm_max_recent_v2
HKG,ARN,55391.87,1065.2283,3,2016,2018,eu_trend_wm_max_recent_v2
BMA,HEL,55388.05,1065.1549,6,2015,2024,eu_trend_wm_max_recent_v2
FCO,SPU,55386.38,1065.1227,7,2015,2024,eu_trend_wm_max_recent_v2
ATL,MXP,55382.69,1065.0516,2,2023,2024,eu_trend_wm_max_recent_v2
AUH,GVA,55361.52,1064.6446,7,2015,2024,eu_trend_wm_max_recent_v2
IST,SGN,55328.18,1064.0034,2,2023,2024,eu_trend_wm_max_recent_v2
SIN,MXP,55322.04,1063.8853,7,2015,2024,eu_trend_wm_max_recent_v2
ACE,FRA,55314.0,1063.7308,7,2015,2024,eu_trend_wm_max_recent_v2
LAX,ORY,55307.85,1063.6126,2,2023,2024,eu_trend_wm_max_recent_v2
OTP,LPL,55270.0,1062.8846,5,2015,2019,eu_trend_wm_max_recent_v2
PMI,DRS,55258.5,1062.6635,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,CGN,55240.84,1062.3239,3,2015,2019,eu_trend_wm_max_recent_v2
FUE,CGN,55220.27,1061.9283,7,2015,2024,eu_trend_wm_max_recent_v2
TRF,WAW,55203.0,1061.5962,7,2015,2024,eu_trend_wm_max_recent_v2
GVA,BUD,55192.0,1061.3846,7,2015,2024,eu_trend_wm_max_recent_v2
MAD,CAI,55171.0,1060.9808,4,2018,2024,eu_trend_wm_max_recent_v2
KRK,HEL,55170.78,1060.9766,7,2015,2024,eu_trend_wm_max_recent_v2
KEF,STN,55149.95,1060.5759,3,2018,2024,eu_trend_wm_max_recent_v2
DMK,FCO,55146.67,1060.5129,3,2015,2019,eu_trend_wm_max_recent_v2
FCO,PMI,55104.61,1059.704,2,2023,2024,eu_trend_wm_max_recent_v2
CGN,MAD,55100.13,1059.6178,3,2015,2019,eu_trend_wm_max_recent_v2
STN,HEL,55095.37,1059.5263,2,2023,2024,eu_trend_wm_max_recent_v2
PHL,ZRH,55060.26,1058.8512,4,2018,2024,eu_trend_wm_max_recent_v2
CWL,PMI,55042.26,1058.505,5,2015,2019,eu_trend_wm_max_recent_v2
RHO,VIE,55037.17,1058.4071,7,2015,2024,eu_trend_wm_max_recent_v2
ARN,HKG,55027.88,1058.2285,3,2016,2018,eu_trend_wm_max_recent_v2
AUH,LIS,55024.96,1058.1723,1,2024,2024,eu_trend_wm_max_recent_v2
SXB,LYS,54995.0,1057.5962,7,2015,2024,eu_trend_wm_max_recent_v2
LPL,KRK,54978.0,1057.2693,6,2015,2023,eu_trend_wm_max_recent_v2
HEL,STN,54958.64,1056.8969,2,2023,2024,eu_trend_wm_max_recent_v2
MAD,GDL,54953.1,1056.7903,2,2023,2024,eu_trend_wm_max_recent_v2
ALC,BSL,54943.86,1056.6127,7,2015,2024,eu_trend_wm_max_recent_v2
RIX,PRG,54941.63,1056.5698,6,2016,2024,eu_trend_wm_max_recent_v2
OPO,IST,54911.52,1055.9909,2,2023,2024,eu_trend_wm_max_recent_v2
LGW,FRA,54884.73,1055.4756,1,2023,2023,eu_trend_wm_max_recent_v2
WAW,HAM,54863.41,1055.0656,6,2016,2024,eu_trend_wm_max_recent_v2
KEF,ZRH,54859.21,1054.9848,7,2015,2024,eu_trend_wm_max_recent_v2
BRS,MAD,54814.52,1054.1254,7,2015,2024,eu_trend_wm_max_recent_v2
PUJ,MAN,54810.35,1054.0452,5,2015,2019,eu_trend_wm_max_recent_v2
TRF,AMS,54804.6,1053.9346,7,2015,2024,eu_trend_wm_max_recent_v2
BHX,GVA,54797.0,1053.7885,5,2017,2024,eu_trend_wm_max_recent_v2
NAP,BRU,54791.63,1053.6853,5,2015,2019,eu_trend_wm_max_recent_v2
RHO,BHX,54769.25,1053.2549,7,2015,2024,eu_trend_wm_max_recent_v2
LTN,IST,54765.56,1053.1838,2,2023,2024,eu_trend_wm_max_recent_v2
FRA,ACE,54741.0,1052.7115,7,2015,2024,eu_trend_wm_max_recent_v2
LYS,SXB,54734.0,1052.5769,7,2015,2024,eu_trend_wm_max_recent_v2
BRU,NAP,54714.82,1052.2081,5,2015,2019,eu_trend_wm_max_recent_v2
PSA,MUC,54670.0,1051.3462,5,2015,2019,eu_trend_wm_max_recent_v2
WAW,TFS,54664.86,1051.2473,3,2015,2024,eu_trend_wm_max_recent_v2
ORY,OSL,54661.76,1051.1877,3,2015,2017,eu_trend_wm_max_recent_v2
SPU,FCO,54661.16,1051.1762,7,2015,2024,eu_trend_wm_max_recent_v2
LCA,CPH,54657.23,1051.1006,5,2017,2024,eu_trend_wm_max_recent_v2
BGY,PMI,54620.1,1050.3865,4,2018,2024,eu_trend_wm_max_recent_v2
BLQ,BVA,54612.85,1050.2471,7,2015,2024,eu_trend_wm_max_recent_v2
TFN,SCQ,54599.26,1049.9859,7,2015,2024,eu_trend_wm_max_recent_v2
TSF,MLA,54582.96,1049.6723,7,2015,2024,eu_trend_wm_max_recent_v2
MLA,BRI,54581.71,1049.6483,7,2015,2024,eu_trend_wm_max_recent_v2
ZAG,STN,54562.31,1049.2752,2,2023,2024,eu_trend_wm_max_recent_v2
TFS,LPL,54554.0,1049.1153,7,2015,2024,eu_trend_wm_max_recent_v2
BHX,RHO,54533.67,1048.7245,7,2015,2024,eu_trend_wm_max_recent_v2
VIE,SPU,54530.9,1048.6712,7,2015,2024,eu_trend_wm_max_recent_v2
CPH,LCA,54529.52,1048.6447,5,2017,2024,eu_trend_wm_max_recent_v2
OTP,NCE,54529.52,1048.6447,5,2015,2024,eu_trend_wm_max_recent_v2
BRI,MLA,54526.28,1048.5823,7,2015,2024,eu_trend_wm_max_recent_v2
EIN,BLQ,54515.03,1048.366,7,2015,2024,eu_trend_wm_max_recent_v2
KIR,DUB,54512.42,1048.3158,7,2015,2024,eu_trend_wm_max_recent_v2
GLA,KEF,54498.6,1048.05,7,2015,2024,eu_trend_wm_max_recent_v2
GVA,BHX,54489.0,1047.8654,5,2017,2024,eu_trend_wm_max_recent_v2
CAG,NAP,54483.33,1047.7564,7,2015,2024,eu_trend_wm_max_recent_v2
BLQ,NAP,54455.76,1047.2262,1,2018,2018,eu_trend_wm_max_recent_v2
FCO,NTE,54422.81,1046.5925,6,2015,2024,eu_trend_wm_max_recent_v2
FCO,MAN,54413.0,1046.4038,7,2015,2024,eu_trend_wm_max_recent_v2
ZRH,TFS,54402.72,1046.2062,7,2015,2024,eu_trend_wm_max_recent_v2
BRU,BSL,54385.85,1045.8817,5,2015,2019,eu_trend_wm_max_recent_v2
BEG,LHR,54385.0,1045.8654,7,2015,2024,eu_trend_wm_max_recent_v2
AJA,CDG,54383.0,1045.8269,7,2015,2024,eu_trend_wm_max_recent_v2
MXP,ARN,54359.86,1045.3819,3,2017,2019,eu_trend_wm_max_recent_v2
SZG,HAM,54358.86,1045.3627,7,2015,2024,eu_trend_wm_max_recent_v2
PRG,RIX,54348.38,1045.1611,6,2016,2024,eu_trend_wm_max_recent_v2
NAP,CAG,54346.57,1045.1263,7,2015,2024,eu_trend_wm_max_recent_v2
AMS,LAS,54335.97,1044.9225,2,2023,2024,eu_trend_wm_max_recent_v2
PMI,FCO,54324.88,1044.7093,2,2023,2024,eu_trend_wm_max_recent_v2
MAN,PUJ,54281.83,1043.8813,5,2015,2019,eu_trend_wm_max_recent_v2
LPL,TFS,54276.84,1043.7854,7,2015,2024,eu_trend_wm_max_recent_v2
LTN,ACE,54272.16,1043.6954,7,2015,2024,eu_trend_wm_max_recent_v2
EIN,OPO,54242.66,1043.1281,7,2015,2024,eu_trend_wm_max_recent_v2
BRI,LGW,54225.0,1042.7885,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,BSL,54211.08,1042.5208,5,2015,2019,eu_trend_wm_max_recent_v2
MLA,AMS,54199.08,1042.2899,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,PSA,54195.0,1042.2115,5,2015,2019,eu_trend_wm_max_recent_v2
LUX,VIE,54129.04,1040.943,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,SAN,54128.0,1040.9231,2,2018,2019,eu_trend_wm_max_recent_v2
HEL,ORD,54104.0,1040.4615,2,2018,2019,eu_trend_wm_max_recent_v2
KRK,LPL,54098.26,1040.3512,6,2015,2023,eu_trend_wm_max_recent_v2
VIE,LUX,54098.26,1040.3512,7,2015,2024,eu_trend_wm_max_recent_v2
STN,ZAG,54081.91,1040.0368,2,2023,2024,eu_trend_wm_max_recent_v2
BOS,PDL,54050.82,1039.4388,7,2015,2024,eu_trend_wm_max_recent_v2
DUS,LEJ,54040.0,1039.2308,5,2015,2019,eu_trend_wm_max_recent_v2
MAD,BRS,54032.95,1039.0951,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,AJA,54030.0,1039.0385,7,2015,2024,eu_trend_wm_max_recent_v2
CDG,LUX,54027.97,1038.9995,7,2015,2024,eu_trend_wm_max_recent_v2
BGO,TOS,54023.0,1038.9038,5,2015,2019,eu_trend_wm_max_recent_v2
CTA,DUS,54011.2,1038.6769,7,2015,2024,eu_trend_wm_max_recent_v2
CGN,FUE,53976.99,1038.0191,7,2015,2024,eu_trend_wm_max_recent_v2
CMN,MRS,53970.92,1037.9022,7,2015,2024,eu_trend_wm_max_recent_v2
STN,BIQ,53968.0,1037.8462,7,2015,2024,eu_trend_wm_max_recent_v2
BSL,STN,53960.35,1037.699,5,2015,2024,eu_trend_wm_max_recent_v2
BRU,BOM,53923.32,1036.9869,3,2015,2018,eu_trend_wm_max_recent_v2
NAP,BER,53911.0,1036.75,7,2015,2024,eu_trend_wm_max_recent_v2
CRV,CIA,53904.04,1036.6161,1,2015,2015,eu_trend_wm_max_recent_v2
TFS,WAW,53894.37,1036.4302,3,2015,2024,eu_trend_wm_max_recent_v2
BGY,EDI,53875.89,1036.0749,4,2018,2024,eu_trend_wm_max_recent_v2
MRS,BCN,53873.0,1036.0192,7,2015,2024,eu_trend_wm_max_recent_v2
BSL,ORY,53871.91,1035.9983,5,2015,2019,eu_trend_wm_max_recent_v2
LIS,AUH,53860.19,1035.7729,1,2024,2024,eu_trend_wm_max_recent_v2
BER,NAP,53837.09,1035.3287,7,2015,2024,eu_trend_wm_max_recent_v2
LCA,BUD,53823.05,1035.0587,7,2015,2024,eu_trend_wm_max_recent_v2
DZA,CDG,53810.37,1034.8149,6,2016,2024,eu_trend_wm_max_recent_v2
FCO,CLT,53807.49,1034.7594,7,2015,2024,eu_trend_wm_max_recent_v2
NCE,BER,53807.0,1034.75,7,2015,2024,eu_trend_wm_max_recent_v2
HER,CGN,53805.0,1034.7115,7,2015,2024,eu_trend_wm_max_recent_v2
BHX,PFO,53789.0,1034.4038,7,2015,2024,eu_trend_wm_max_recent_v2
MLA,TSF,53788.64,1034.3968,7,2015,2024,eu_trend_wm_max_recent_v2
GVA,AUH,53787.66,1034.3781,7,2015,2024,eu_trend_wm_max_recent_v2
VIE,RHO,53768.73,1034.014,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,BRI,53748.0,1033.6154,7,2015,2024,eu_trend_wm_max_recent_v2
OTP,AGP,53746.0,1033.5769,7,2015,2024,eu_trend_wm_max_recent_v2
IST,PMO,53736.39,1033.3922,2,2023,2024,eu_trend_wm_max_recent_v2
GVA,HAM,53734.27,1033.3513,2,2015,2016,eu_trend_wm_max_recent_v2
LGW,BRI,53719.0,1033.0577,7,2015,2024,eu_trend_wm_max_recent_v2
GDL,MAD,53709.6,1032.877,2,2023,2024,eu_trend_wm_max_recent_v2
OPO,EIN,53708.68,1032.8592,7,2015,2024,eu_trend_wm_max_recent_v2
FNC,FRA,53707.75,1032.8414,7,2015,2024,eu_trend_wm_max_recent_v2
MXP,AHO,53704.0,1032.7692,7,2015,2024,eu_trend_wm_max_recent_v2
BSL,NAP,53702.0,1032.7308,7,2015,2024,eu_trend_wm_max_recent_v2
BOG,MUC,53701.0,1032.7115,1,2019,2019,eu_trend_wm_max_recent_v2
CDG,IBZ,53695.0,1032.5962,1,2019,2019,eu_trend_wm_max_recent_v2
MUC,IAH,53684.0,1032.3846,6,2015,2024,eu_trend_wm_max_recent_v2
EDI,BSL,53661.18,1031.9458,7,2015,2024,eu_trend_wm_max_recent_v2
NAP,BSL,53648.0,1031.6923,7,2015,2024,eu_trend_wm_max_recent_v2
SGN,IST,53639.39,1031.5267,2,2023,2024,eu_trend_wm_max_recent_v2
ARN,MXP,53638.86,1031.5166,3,2017,2019,eu_trend_wm_max_recent_v2
ZRH,BDS,53636.62,1031.4734,7,2015,2024,eu_trend_wm_max_recent_v2
STR,TFS,53630.0,1031.3462,7,2015,2024,eu_trend_wm_max_recent_v2
BUD,ORY,53627.38,1031.2958,2,2023,2024,eu_trend_wm_max_recent_v2
BSL,ALC,53621.84,1031.1892,7,2015,2024,eu_trend_wm_max_recent_v2
EDI,BGY,53603.36,1030.8338,4,2018,2024,eu_trend_wm_max_recent_v2
ARN,ORY,53598.79,1030.746,5,2015,2023,eu_trend_wm_max_recent_v2
HKG,BCN,53596.0,1030.6923,1,2019,2019,eu_trend_wm_max_recent_v2
ORY,BUD,53587.65,1030.5318,2,2023,2024,eu_trend_wm_max_recent_v2
HAM,GVA,53570.84,1030.2085,2,2015,2016,eu_trend_wm_max_recent_v2
AGP,OTP,53563.0,1030.0577,7,2015,2024,eu_trend_wm_max_recent_v2
SPU,CPH,53559.0,1029.9808,7,2015,2024,eu_trend_wm_max_recent_v2
BEG,BER,53547.0,1029.7501,2,2023,2024,eu_trend_wm_max_recent_v2
BUD,LCA,53543.18,1029.6766,7,2015,2024,eu_trend_wm_max_recent_v2
PFO,BHX,53539.0,1029.5962,7,2015,2024,eu_trend_wm_max_recent_v2
LAX,DUS,53526.5,1029.3558,2,2016,2017,eu_trend_wm_max_recent_v2
VNO,BCN,53526.0,1029.3462,7,2015,2024,eu_trend_wm_max_recent_v2
SAN,FRA,53525.0,1029.3269,2,2018,2019,eu_trend_wm_max_recent_v2
LPL,OTP,53512.0,1029.0769,5,2015,2019,eu_trend_wm_max_recent_v2
HAM,WAW,53505.69,1028.9556,6,2016,2024,eu_trend_wm_max_recent_v2
DTM,LTN,53501.0,1028.8654,5,2015,2019,eu_trend_wm_max_recent_v2
NTE,SXB,53498.41,1028.8155,7,2015,2024,eu_trend_wm_max_recent_v2
FCO,ALC,53471.0,1028.2885,7,2015,2024,eu_trend_wm_max_recent_v2
BRU,KEF,53458.0,1028.0385,7,2015,2024,eu_trend_wm_max_recent_v2
BER,NCE,53449.02,1027.8658,7,2015,2024,eu_trend_wm_max_recent_v2
PMI,BGY,53436.0,1027.6154,4,2018,2024,eu_trend_wm_max_recent_v2
BVA,BLQ,53422.72,1027.36,7,2015,2024,eu_trend_wm_max_recent_v2
LTN,DTM,53413.0,1027.1731,5,2015,2019,eu_trend_wm_max_recent_v2
AGP,WAW,53389.95,1026.7298,6,2015,2024,eu_trend_wm_max_recent_v2
SPU,VIE,53371.47,1026.3745,7,2015,2024,eu_trend_wm_max_recent_v2
KEF,GLA,53366.0,1026.2692,7,2015,2024,eu_trend_wm_max_recent_v2
CGN,HER,53334.52,1025.6639,7,2015,2024,eu_trend_wm_max_recent_v2
CWL,ALC,53320.5,1025.3942,7,2015,2024,eu_trend_wm_max_recent_v2
SBZ,LTN,53255.0,1024.1346,7,2015,2024,eu_trend_wm_max_recent_v2
VIE,NRT,53242.0,1023.8846,3,2015,2019,eu_trend_wm_max_recent_v2
BRI,MUC,53241.0,1023.8654,7,2015,2024,eu_trend_wm_max_recent_v2
HAM,SZG,53237.88,1023.8054,7,2015,2024,eu_trend_wm_max_recent_v2
YUL,MXP,53237.52,1023.7984,2,2023,2024,eu_trend_wm_max_recent_v2
WAW,AGP,53222.73,1023.5141,6,2015,2024,eu_trend_wm_max_recent_v2
NAP,BLQ,53194.02,1022.9619,1,2018,2018,eu_trend_wm_max_recent_v2
ZRH,LJU,53194.02,1022.9619,7,2015,2024,eu_trend_wm_max_recent_v2
BLQ,EIN,53184.51,1022.7791,7,2015,2024,eu_trend_wm_max_recent_v2
ALC,FCO,53180.0,1022.6923,7,2015,2024,eu_trend_wm_max_recent_v2
SXB,NTE,53162.36,1022.3531,7,2015,2024,eu_trend_wm_max_recent_v2
ALC,CWL,53150.16,1022.1185,7,2015,2024,eu_trend_wm_max_recent_v2
NCE,OTP,53132.89,1021.7863,5,2015,2024,eu_trend_wm_max_recent_v2
CTA,BUD,53074.0,1020.6538,5,2016,2024,eu_trend_wm_max_recent_v2
CTA,FRA,53012.42,1019.4697,6,2015,2024,eu_trend_wm_max_recent_v2
WAW,NRT,53004.3,1019.3135,4,2018,2024,eu_trend_wm_max_recent_v2
LAS,AMS,53001.01,1019.2502,2,2023,2024,eu_trend_wm_max_recent_v2
EDI,IST,52986.23,1018.966,2,2023,2024,eu_trend_wm_max_recent_v2
TFS,STR,52980.0,1018.8462,7,2015,2024,eu_trend_wm_max_recent_v2
BUD,NUE,52963.0,1018.5192,5,2017,2024,eu_trend_wm_max_recent_v2
BUD,CTA,52937.27,1018.0244,5,2016,2024,eu_trend_wm_max_recent_v2
BER,BEG,52920.64,1017.7046,2,2023,2024,eu_trend_wm_max_recent_v2
BSL,EDI,52901.28,1017.3323,7,2015,2024,eu_trend_wm_max_recent_v2
IBZ,EMA,52888.02,1017.0773,7,2015,2024,eu_trend_wm_max_recent_v2
PUJ,DUS,52863.02,1016.5964,5,2015,2019,eu_trend_wm_max_recent_v2
PMI,LIS,52854.12,1016.4254,2,2023,2024,eu_trend_wm_max_recent_v2
SCQ,STN,52848.49,1016.3171,7,2015,2024,eu_trend_wm_max_recent_v2
DUB,MCO,52792.33,1015.2371,7,2015,2024,eu_trend_wm_max_recent_v2
CIA,CRV,52763.16,1014.6761,1,2015,2015,eu_trend_wm_max_recent_v2
VCE,PRG,52744.0,1014.3077,4,2016,2019,eu_trend_wm_max_recent_v2
DRS,STR,52736.09,1014.1557,5,2015,2019,eu_trend_wm_max_recent_v2
DXB,KRK,52734.02,1014.1158,4,2018,2024,eu_trend_wm_max_recent_v2
NYO,ALC,52668.17,1012.8494,7,2015,2024,eu_trend_wm_max_recent_v2
DUS,HKG,52667.13,1012.8294,2,2016,2017,eu_trend_wm_max_recent_v2
CWL,DUB,52625.51,1012.0291,6,2015,2023,eu_trend_wm_max_recent_v2
BDS,ZRH,52615.77,1011.8417,7,2015,2024,eu_trend_wm_max_recent_v2
SVG,LHR,52554.48,1010.6631,7,2015,2024,eu_trend_wm_max_recent_v2
CPH,TLL,52520.82,1010.0158,7,2015,2024,eu_trend_wm_max_recent_v2
NRT,WAW,52494.3,1009.5058,4,2018,2024,eu_trend_wm_max_recent_v2
DUS,CTA,52482.81,1009.2847,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,VNO,52463.0,1008.9038,7,2015,2024,eu_trend_wm_max_recent_v2
DUB,CWL,52455.93,1008.7678,6,2015,2023,eu_trend_wm_max_recent_v2
EMA,IBZ,52426.98,1008.2112,7,2015,2024,eu_trend_wm_max_recent_v2
OTP,BRI,52416.0,1008.0,7,2015,2024,eu_trend_wm_max_recent_v2
IST,LTN,52404.21,1007.7732,2,2023,2024,eu_trend_wm_max_recent_v2
SKG,ZRH,52381.11,1007.3291,5,2017,2024,eu_trend_wm_max_recent_v2
ALC,NYO,52347.73,1006.687,7,2015,2024,eu_trend_wm_max_recent_v2
LUX,STN,52334.16,1006.4262,5,2017,2024,eu_trend_wm_max_recent_v2
MAN,CGN,52334.0,1006.4231,4,2018,2024,eu_trend_wm_max_recent_v2
PRG,VCE,52313.0,1006.0192,4,2016,2019,eu_trend_wm_max_recent_v2
BRI,SOF,52301.66,1005.8012,4,2016,2024,eu_trend_wm_max_recent_v2
CPH,SPU,52289.0,1005.5577,7,2015,2024,eu_trend_wm_max_recent_v2
BCN,MEX,52281.34,1005.4103,2,2023,2024,eu_trend_wm_max_recent_v2
STN,BSL,52223.02,1004.2889,5,2015,2024,eu_trend_wm_max_recent_v2
WMI,ATH,52212.0,1004.0769,7,2015,2024,eu_trend_wm_max_recent_v2
BRI,OTP,52178.0,1003.4231,7,2015,2024,eu_trend_wm_max_recent_v2
LIS,PMI,52169.55,1003.2606,2,2023,2024,eu_trend_wm_max_recent_v2
CIA,NUE,52144.44,1002.7777,3,2017,2019,eu_trend_wm_max_recent_v2
ATH,WMI,52130.0,1002.5,7,2015,2024,eu_trend_wm_max_recent_v2
KTW,WAW,52129.24,1002.4854,7,2015,2024,eu_trend_wm_max_recent_v2
LPA,NCL,52117.56,1002.2608,7,2015,2024,eu_trend_wm_max_recent_v2
BDS,GVA,52117.0,1002.25,7,2015,2024,eu_trend_wm_max_recent_v2
NUE,BUD,52085.0,1001.6346,5,2017,2024,eu_trend_wm_max_recent_v2
NTE,LIL,52082.0,1001.5769,5,2015,2019,eu_trend_wm_max_recent_v2
BRS,RHO,52061.46,1001.1819,4,2016,2024,eu_trend_wm_max_recent_v2
CDG,SDQ,52055.44,1001.0661,2,2015,2016,eu_trend_wm_max_recent_v2
LIL,NTE,52046.0,1000.8846,5,2015,2019,eu_trend_wm_max_recent_v2
IST,TRN,52021.74,1000.418,2,2023,2024,eu_trend_wm_max_recent_v2
RHO,BRS,52015.27,1000.2936,4,2016,2024,eu_trend_wm_max_recent_v2
LJU,ZRH,52010.82,1000.2081,7,2015,2024,eu_trend_wm_max_recent_v2
NAP,ATH,52002.34,1000.0449,5,2016,2024,eu_trend_wm_max_recent_v2
BHX,ZRH,51989.83,999.8044,5,2015,2019,eu_trend_wm_max_recent_v2
SOF,WAW,51983.86,999.6896,7,2015,2024,eu_trend_wm_max_recent_v2
RUH,FCO,51966.31,999.352,1,2024,2024,eu_trend_wm_max_recent_v2
NRT,VIE,51965.0,999.3269,3,2015,2019,eu_trend_wm_max_recent_v2
GVA,BDS,51955.0,999.1346,7,2015,2024,eu_trend_wm_max_recent_v2
LHR,BNA,51954.0,999.1154,1,2019,2019,eu_trend_wm_max_recent_v2
VLC,MUC,51928.0,998.6154,6,2016,2024,eu_trend_wm_max_recent_v2
GLA,LPA,51911.8,998.3038,7,2015,2024,eu_trend_wm_max_recent_v2
ORY,ARN,51895.15,997.9837,5,2015,2023,eu_trend_wm_max_recent_v2
HKG,CPH,51880.0,997.6923,1,2019,2019,eu_trend_wm_max_recent_v2
CPH,HKG,51876.0,997.6154,1,2019,2019,eu_trend_wm_max_recent_v2
MAH,ORY,51840.66,996.9358,4,2016,2024,eu_trend_wm_max_recent_v2
DBV,MAN,51828.24,996.6969,7,2015,2024,eu_trend_wm_max_recent_v2
TLS,PMI,51827.73,996.6871,6,2016,2024,eu_trend_wm_max_recent_v2
WAW,KEF,51825.92,996.6522,5,2017,2024,eu_trend_wm_max_recent_v2
KEF,WAW,51820.48,996.5477,5,2017,2024,eu_trend_wm_max_recent_v2
NCL,LPA,51802.37,996.1994,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,OLB,51780.0,995.7692,7,2015,2024,eu_trend_wm_max_recent_v2
LPA,GLA,51743.66,995.0704,7,2015,2024,eu_trend_wm_max_recent_v2
MRS,CMN,51733.0,994.8654,7,2015,2024,eu_trend_wm_max_recent_v2
KRK,DXB,51682.68,993.8978,4,2018,2024,eu_trend_wm_max_recent_v2
CPH,DOH,51681.76,993.88,2,2023,2024,eu_trend_wm_max_recent_v2
KEF,BRU,51681.0,993.8654,7,2015,2024,eu_trend_wm_max_recent_v2
PMI,HEL,51669.0,993.6346,4,2016,2019,eu_trend_wm_max_recent_v2
LYS,SVO,51663.0,993.5192,1,2019,2019,eu_trend_wm_max_recent_v2
CLT,FCO,51662.0,993.5,7,2015,2024,eu_trend_wm_max_recent_v2
WAW,HER,51660.17,993.4648,7,2015,2024,eu_trend_wm_max_recent_v2
SZG,STN,51601.24,992.3315,7,2015,2024,eu_trend_wm_max_recent_v2
TPE,MUC,51585.68,992.0323,2,2023,2024,eu_trend_wm_max_recent_v2
ORY,MAH,51583.83,991.9968,4,2016,2024,eu_trend_wm_max_recent_v2
EMA,GLA,51575.73,991.8409,5,2015,2019,eu_trend_wm_max_recent_v2
TLV,LYS,51572.0,991.7692,2,2018,2019,eu_trend_wm_max_recent_v2
LED,HER,51563.26,991.6012,5,2015,2019,eu_trend_wm_max_recent_v2
MXP,DEL,51563.0,991.5962,5,2017,2024,eu_trend_wm_max_recent_v2
ZAG,DXB,51553.9,991.4212,7,2015,2024,eu_trend_wm_max_recent_v2
NCE,LPL,51546.0,991.2692,5,2015,2019,eu_trend_wm_max_recent_v2
SVO,LYS,51501.0,990.4038,1,2019,2019,eu_trend_wm_max_recent_v2
ORY,JTR,51500.76,990.3992,6,2016,2024,eu_trend_wm_max_recent_v2
EDI,BUD,51484.0,990.0769,4,2018,2024,eu_trend_wm_max_recent_v2
BKK,FCO,51450.55,989.4336,1,2016,2016,eu_trend_wm_max_recent_v2
DUS,PUJ,51446.76,989.3608,5,2015,2019,eu_trend_wm_max_recent_v2
GLA,EMA,51442.59,989.2805,5,2015,2019,eu_trend_wm_max_recent_v2
MCO,DUB,51432.83,989.0929,7,2015,2024,eu_trend_wm_max_recent_v2
MAN,DBV,51412.08,988.6938,7,2015,2024,eu_trend_wm_max_recent_v2
HEL,NCE,51412.0,988.6923,7,2015,2024,eu_trend_wm_max_recent_v2
LCY,MUC,51408.0,988.6154,1,2019,2019,eu_trend_wm_max_recent_v2
BRU,BLL,51404.08,988.5401,6,2015,2023,eu_trend_wm_max_recent_v2
CCF,CRL,51386.0,988.1923,7,2015,2024,eu_trend_wm_max_recent_v2
FRA,RHO,51369.43,987.8736,7,2015,2024,eu_trend_wm_max_recent_v2
HER,WAW,51363.99,987.7691,7,2015,2024,eu_trend_wm_max_recent_v2
PRG,NAP,51359.34,987.6796,6,2016,2024,eu_trend_wm_max_recent_v2
HEL,DUB,51351.0,987.5192,5,2016,2024,eu_trend_wm_max_recent_v2
TRN,IST,51350.1,987.5019,2,2023,2024,eu_trend_wm_max_recent_v2
LIG,STN,51338.64,987.2815,7,2015,2024,eu_trend_wm_max_recent_v2
BRU,YYZ,51334.0,987.1923,5,2015,2019,eu_trend_wm_max_recent_v2
NAP,DUS,51306.0,986.6538,5,2015,2019,eu_trend_wm_max_recent_v2
CRL,CCF,51289.0,986.3269,7,2015,2024,eu_trend_wm_max_recent_v2
LIN,DUB,51284.58,986.2419,7,2015,2024,eu_trend_wm_max_recent_v2
SGN,FRA,51281.57,986.1841,7,2015,2024,eu_trend_wm_max_recent_v2
VLC,LHR,51276.0,986.0769,3,2019,2024,eu_trend_wm_max_recent_v2
SPU,HEL,51261.12,985.7908,7,2015,2024,eu_trend_wm_max_recent_v2
MUC,BOG,51255.0,985.6731,1,2019,2019,eu_trend_wm_max_recent_v2
HKG,DUS,51254.27,985.659,2,2016,2017,eu_trend_wm_max_recent_v2
